report_date,location,zika_confirmed
2016-01-09,Colombia-Boyaca-Garagoa,0
2016-01-09,Colombia-Boyaca-Guacamayas,0
2016-01-09,Colombia-Boyaca-Guateque,0
2016-01-09,Colombia-Boyaca-Guayata,0
2016-01-09,Colombia-Boyaca-Guican,0
2016-01-09,Colombia-Boyaca-Iza,0
2016-01-09,Colombia-Boyaca-Jenesano,0
2016-01-09,Colombia-Boyaca-Jerico,0
2016-01-09,Colombia-Boyaca-La_Capilla,0
2016-01-09,Colombia-Boyaca-La_Uvita,0
2016-01-09,Colombia-Boyaca-La_Victoria,0
2016-01-09,Colombia-Boyaca-Labranzagrande,0
2016-01-09,Colombia-Boyaca-Macanal,0
2016-01-09,Colombia-Boyaca-Maripi,0
2016-01-09,Colombia-Boyaca-Miraflores,0
2016-01-09,Colombia-Boyaca-Mongua,0
2016-01-09,Colombia-Boyaca-Mongui,0
2016-01-09,Colombia-Boyaca-Moniquira,0
2016-01-09,Colombia-Boyaca-Motavita,0
2016-01-09,Colombia-Boyaca-Muzo,1
2016-01-09,Colombia-Boyaca-Nobsa,0
2016-01-09,Colombia-Boyaca-Nuevo_Colon,0
2016-01-09,Colombia-Boyaca-Oicata,0
2016-01-09,Colombia-Boyaca-Otanche,1
2016-01-09,Colombia-Boyaca-Pachavita,0
2016-01-09,Colombia-Boyaca-Paez,1
2016-01-09,Colombia-Boyaca-Paipa,0
2016-01-09,Colombia-Boyaca-Pajarito,1
2016-01-09,Colombia-Boyaca-Panqueba,0
2016-01-09,Colombia-Boyaca-Pauna,0
2016-01-09,Colombia-Boyaca-Paya,0
2016-01-09,Colombia-Boyaca-Paz_De_Rio,0
2016-01-09,Colombia-Boyaca-Pesca,0
2016-01-09,Colombia-Boyaca-Pisba,0
2016-01-09,Colombia-Boyaca-Puerto_Boyaca,1
2016-01-09,Colombia-Boyaca-Quipama,0
2016-01-09,Colombia-Boyaca-Ramiriqui,0
2016-01-09,Colombia-Boyaca-Raquira,0
2016-01-09,Colombia-Boyaca-Rondon,0
2016-01-09,Colombia-Boyaca-Saboya,0
2016-01-09,Colombia-Boyaca-Sachica,0
2016-01-09,Colombia-Boyaca-Samaca,0
2016-01-09,Colombia-Boyaca-San_Eduardo,0
2016-01-09,Colombia-Boyaca-San_Jose_De_Pare,0
2016-01-09,Colombia-Boyaca-San_Luis_De_Gaceno,1
2016-01-09,Colombia-Boyaca-San_Mateo,0
2016-01-09,Colombia-Boyaca-San_Miguel_De_Sema,0
2016-01-09,Colombia-Boyaca-San_Pablo_De_Borbur,1
2016-01-09,Colombia-Boyaca-Santa_Maria,0
2016-01-09,Colombia-Boyaca-Santa_Rosa_De_Viterbo,0
2016-01-09,Colombia-Boyaca-Santa_Sofia,0
2016-01-09,Colombia-Boyaca-Santana,0
2016-01-09,Colombia-Boyaca-Sativanorte,0
2016-01-09,Colombia-Boyaca-Sativasur,0
2016-01-09,Colombia-Boyaca-Siachoque,0
2016-01-09,Colombia-Boyaca-Soata,0
2016-01-09,Colombia-Boyaca-Socha,0
2016-01-09,Colombia-Boyaca-Socota,0
2016-01-09,Colombia-Boyaca-Sogamoso,0
2016-01-09,Colombia-Boyaca-Somondoco,0
2016-01-09,Colombia-Boyaca-Sora,0
2016-01-09,Colombia-Boyaca-Soraca,0
2016-01-09,Colombia-Boyaca-Sotaquira,0
2016-01-09,Colombia-Boyaca-Susacon,0
2016-01-09,Colombia-Boyaca-Sutamarchan,0
2016-01-09,Colombia-Boyaca-Sutatenza,0
2016-01-09,Colombia-Boyaca-Tasco,0
2016-01-09,Colombia-Boyaca-Tenza,0
2016-01-09,Colombia-Boyaca-Tibana,0
2016-01-09,Colombia-Boyaca-Tibasosa,0
2016-01-09,Colombia-Boyaca-Tinjaca,0
2016-01-09,Colombia-Boyaca-Tipacoque,0
2016-01-09,Colombia-Boyaca-Toca,0
2016-01-09,Colombia-Boyaca-Togui,0
2016-01-09,Colombia-Boyaca-Topaga,0
2016-01-09,Colombia-Boyaca-Tota,0
2016-01-09,Colombia-Boyaca-Tunja,0
2016-01-09,Colombia-Boyaca-Tunungua,0
2016-01-09,Colombia-Boyaca-Turmeque,0
2016-01-09,Colombia-Boyaca-Tuta,0
2016-01-09,Colombia-Boyaca-Tutaza,0
2016-01-09,Colombia-Boyaca-Umbita,1
2016-01-09,Colombia-Boyaca-Unknown,0
2016-01-09,Colombia-Boyaca-Ventaquemada,0
2016-01-09,Colombia-Boyaca-Villa_De_Leyva,0
2016-01-09,Colombia-Boyaca-Viracacha,0
2016-01-09,Colombia-Boyaca-Zetaquira,0
2016-01-09,Colombia-Caldas-Aguadas,0
2016-01-09,Colombia-Caldas-Anserma,0
2016-01-09,Colombia-Caldas-Aranzazu,0
2016-01-09,Colombia-Caldas-Belalcazar,0
2016-01-09,Colombia-Caldas-Chinchina,1
2016-01-09,Colombia-Caldas-Filadelfia,0
2016-01-09,Colombia-Caldas-La_Dorada,1
2016-01-09,Colombia-Caldas-La_Merced,0
2016-01-09,Colombia-Caldas-Manizales,1
2016-01-09,Colombia-Caldas-Manzanares,0
2016-01-09,Colombia-Caldas-Marmato,1
2016-01-09,Colombia-Caldas-Marquetalia,0
2016-01-09,Colombia-Caldas-Marulanda,0
2016-01-09,Colombia-Caldas-Neira,0
2016-01-09,Colombia-Caldas-Norcasia,0
2016-01-09,Colombia-Caldas-Pacora,0
2016-01-09,Colombia-Caldas-Palestina,0
2016-01-09,Colombia-Caldas-Pensilvania,1
2016-01-09,Colombia-Caldas-Riosucio,1
2016-01-09,Colombia-Caldas-Risaralda,0
2016-01-09,Colombia-Caldas-Salamina,0
2016-01-09,Colombia-Caldas-Samana,1
2016-01-09,Colombia-Caldas-San_Jose,0
2016-01-09,Colombia-Caldas-Supia,0
2016-01-09,Colombia-Caldas-Unknown,0
2016-01-09,Colombia-Caldas-Victoria,1
2016-01-09,Colombia-Caldas-Villamaria,0
2016-01-09,Colombia-Caldas-Viterbo,0
2016-01-09,Colombia-Caqueta-Albania,0
2016-01-09,Colombia-Caqueta-Belen_De_Los_Andaquies,0
2016-01-09,Colombia-Caqueta-Cartagena_Del_Chaira,0
2016-01-09,Colombia-Caqueta-Curillo,0
2016-01-09,Colombia-Caqueta-El_Doncello,0
2016-01-09,Colombia-Caqueta-El_Paujil,1
2016-01-09,Colombia-Caqueta-Florencia,1
2016-01-09,Colombia-Caqueta-La_Montanita,0
2016-01-09,Colombia-Caqueta-Milan,0
2016-01-09,Colombia-Caqueta-Morelia,1
2016-01-09,Colombia-Caqueta-Puerto_Rico,0
2016-01-09,Colombia-Caqueta-San_Jose_Del_Fragua,0
2016-01-09,Colombia-Caqueta-San_Vicente_Del_Caguan,1
2016-01-09,Colombia-Caqueta-Solano,0
2016-01-09,Colombia-Caqueta-Solita,0
2016-01-09,Colombia-Caqueta-Unknown,0
2016-01-09,Colombia-Caqueta-Valparaiso,0
2016-01-09,Colombia-Cartagena-Cartagena,1
2016-01-09,Colombia-Casanare-Aguazul,1
2016-01-09,Colombia-Casanare-Chameza,1
2016-01-09,Colombia-Casanare-Hato_Corozal,0
2016-01-09,Colombia-Casanare-La_Salina,0
2016-01-09,Colombia-Casanare-Mani,0
2016-01-09,Colombia-Casanare-Monterrey,1
2016-01-09,Colombia-Casanare-Nunchia,0
2016-01-09,Colombia-Casanare-Orocue,0
2016-01-09,Colombia-Casanare-Paz_De_Ariporo,0
2016-01-09,Colombia-Casanare-Pore,0
2016-01-09,Colombia-Casanare-Recetor,0
2016-01-09,Colombia-Casanare-Sabanalarga,0
2016-01-09,Colombia-Casanare-Sacama,0
2016-01-09,Colombia-Casanare-San_Luis_De_Palenque,0
2016-01-09,Colombia-Casanare-Tamara,0
2016-01-09,Colombia-Casanare-Tauramena,1
2016-01-09,Colombia-Casanare-Trinidad,0
2016-01-09,Colombia-Casanare-Unknown,0
2016-01-09,Colombia-Casanare-Villanueva,0
2016-01-09,Colombia-Casanare-Yopal,1
2016-01-09,Colombia-Cauca-Almaguer,0
2016-01-09,Colombia-Cauca-Argelia,1
2016-01-09,Colombia-Cauca-Balboa,0
2016-01-09,Colombia-Cauca-Bolivar,0
2016-01-09,Colombia-Cauca-Buenos_Aires,0
2016-01-09,Colombia-Cauca-Cajibio,0
2016-01-09,Colombia-Cauca-Caldono,0
2016-01-09,Colombia-Cauca-Caloto,0
2016-01-09,Colombia-Cauca-Corinto,0
2016-01-09,Colombia-Cauca-El_Tambo,0
2016-01-09,Colombia-Cauca-Florencia,0
2016-01-09,Colombia-Cauca-Guachene,0
2016-01-09,Colombia-Cauca-Guapi,0
2016-01-09,Colombia-Cauca-Inza,0
2016-01-09,Colombia-Cauca-Jambalo,0
2016-01-09,Colombia-Cauca-La_Sierra,0
2016-01-09,Colombia-Cauca-La_Vega,0
2016-01-09,Colombia-Cauca-Lopez,0
2016-01-09,Colombia-Cauca-Mercaderes,1
2016-01-09,Colombia-Cauca-Miranda,0
2016-01-09,Colombia-Cauca-Morales,0
2016-01-09,Colombia-Cauca-Padilla,0
2016-01-09,Colombia-Cauca-Paez,0
2016-01-09,Colombia-Cauca-Patia,0
2016-01-09,Colombia-Cauca-Piamonte,0
2016-01-09,Colombia-Cauca-Piendamo,0
2016-01-09,Colombia-Cauca-Popayan,0
2016-01-09,Colombia-Cauca-Puerto_Tejada,0
2016-01-09,Colombia-Cauca-Purace,0
2016-01-09,Colombia-Cauca-Rosas,0
2016-01-09,Colombia-Cauca-San_Sebastian,0
2016-01-09,Colombia-Cauca-Santa_Rosa,0
2016-01-09,Colombia-Cauca-Santander_De_Quilichao,1
2016-01-09,Colombia-Cauca-Silvia,0
2016-01-09,Colombia-Cauca-Sotara,0
2016-01-09,Colombia-Cauca-Suarez,0
2016-01-09,Colombia-Cauca-Sucre,0
2016-01-09,Colombia-Cauca-Timbio,0
2016-01-09,Colombia-Cauca-Timbiqui,0
2016-01-09,Colombia-Cauca-Toribio,0
2016-01-09,Colombia-Cauca-Totoro,0
2016-01-09,Colombia-Cauca-Unknown,0
2016-01-09,Colombia-Cauca-Villa_Rica,0
2016-01-09,Colombia-Cesar-Aguachica,1
2016-01-09,Colombia-Cesar-Agustin_Codazzi,0
2016-01-09,Colombia-Cesar-Astrea,0
2016-01-09,Colombia-Cesar-Becerril,0
2016-01-09,Colombia-Cesar-Bosconia,0
2016-01-09,Colombia-Cesar-Chimichagua,0
2016-01-09,Colombia-Cesar-Chiriguana,0
2016-01-09,Colombia-Cesar-Curumani,0
2016-01-09,Colombia-Cesar-El_Copey,0
2016-01-09,Colombia-Cesar-El_Paso,0
2016-01-09,Colombia-Cesar-Gamarra,0
2016-01-09,Colombia-Cesar-Gonzalez,0
2016-01-09,Colombia-Cesar-La_Gloria,0
2016-01-09,Colombia-Cesar-La_Jagua_De_Ibirico,0
2016-01-09,Colombia-Cesar-La_Paz,0
2016-01-09,Colombia-Cesar-Manaure,0
2016-01-09,Colombia-Cesar-Pailitas,0
2016-01-09,Colombia-Cesar-Pelaya,0
2016-01-09,Colombia-Cesar-Pueblo_Bello,0
2016-01-09,Colombia-Cesar-Rio_De_Oro,0
2016-01-09,Colombia-Cesar-San_Alberto,0
2016-01-09,Colombia-Cesar-San_Diego,0
2016-01-09,Colombia-Cesar-San_Martin,0
2016-01-09,Colombia-Cesar-Tamalameque,0
2016-01-09,Colombia-Cesar-Unknown,0
2016-01-09,Colombia-Cesar-Valledupar,1
2016-01-09,Colombia-Choco-Acandi,0
2016-01-09,Colombia-Choco-Alto_Baudo,0
2016-01-09,Colombia-Choco-Atrato,0
2016-01-09,Colombia-Choco-Bagado,0
2016-01-09,Colombia-Choco-Bahia_Solano,0
2016-01-09,Colombia-Choco-Bajo_Baudo,0
2016-01-09,Colombia-Choco-Belen_De_Bajira,0
2016-01-09,Colombia-Choco-Bojaya,0
2016-01-09,Colombia-Choco-Carmen_Del_Darien,0
2016-01-09,Colombia-Choco-Certegui,0
2016-01-09,Colombia-Choco-Condoto,0
2016-01-09,Colombia-Choco-El_Canton_Del_San_Pablo,0
2016-01-09,Colombia-Choco-El_Carmen_De_Atrato,0
2016-01-09,Colombia-Choco-El_Litoral_Del_San_Juan,0
2016-01-09,Colombia-Choco-Istmina,0
2016-01-09,Colombia-Choco-Jurado,0
2016-01-09,Colombia-Choco-Lloro,0
2016-01-09,Colombia-Choco-Medio_Atrato,0
2016-01-09,Colombia-Choco-Medio_Baudo,0
2016-01-09,Colombia-Choco-Medio_San_Juan,0
2016-01-09,Colombia-Choco-Novita,0
2016-01-09,Colombia-Choco-Nuqui,0
2016-01-09,Colombia-Choco-Quibdo,0
2016-01-09,Colombia-Choco-Rio_Iro,0
2016-01-09,Colombia-Choco-Rio_Quito,0
2016-01-09,Colombia-Choco-Riosucio,0
2016-01-09,Colombia-Choco-San_Jose_Del_Palmar,0
2016-01-09,Colombia-Choco-Sipi,0
2016-01-09,Colombia-Choco-Tado,0
2016-01-09,Colombia-Choco-Unguia,0
2016-01-09,Colombia-Choco-Union_Panamericana,0
2016-01-09,Colombia-Choco-Unknown,0
2016-01-09,Colombia-Cordoba-Ayapel,0
2016-01-09,Colombia-Cordoba-Buenavista,0
2016-01-09,Colombia-Cordoba-Canalete,0
2016-01-09,Colombia-Cordoba-Cerete,0
2016-01-09,Colombia-Cordoba-Chima,0
2016-01-09,Colombia-Cordoba-Chinu,0
2016-01-09,Colombia-Cordoba-Cienaga_De_Oro,0
2016-01-09,Colombia-Cordoba-Cotorra,0
2016-01-09,Colombia-Cordoba-La_Apartada,0
2016-01-09,Colombia-Cordoba-Lorica,0
2016-01-09,Colombia-Cordoba-Los_Cordobas,0
2016-01-09,Colombia-Cordoba-Momil,0
2016-01-09,Colombia-Cordoba-Monitos,0
2016-01-09,Colombia-Cordoba-Montelibano,0
2016-01-09,Colombia-Cordoba-Monteria,1
2016-01-09,Colombia-Cordoba-Planeta_Rica,0
2016-01-09,Colombia-Cordoba-Pueblo_Nuevo,0
2016-01-09,Colombia-Cordoba-Puerto_Escondido,0
2016-01-09,Colombia-Cordoba-Puerto_Libertador,0
2016-01-09,Colombia-Cordoba-Purisima,0
2016-01-09,Colombia-Cordoba-Sahagun,0
2016-01-09,Colombia-Cordoba-San_Andres_Sotavento,0
2016-01-09,Colombia-Cordoba-San_Antero,0
2016-01-09,Colombia-Cordoba-San_Bernardo_Del_Viento,0
2016-01-09,Colombia-Cordoba-San_Carlos,0
2016-01-09,Colombia-Cordoba-San_Jose_De_Ure,0
2016-01-09,Colombia-Cordoba-San_Pelayo,0
2016-01-09,Colombia-Cordoba-Tierralta,0
2016-01-09,Colombia-Cordoba-Tuchin,1
2016-01-09,Colombia-Cordoba-Unknown,0
2016-01-09,Colombia-Cordoba-Valencia,0
2016-01-09,Colombia-Cundinamarca-Agua_De_Dios,1
2016-01-09,Colombia-Cundinamarca-Alban,0
2016-01-09,Colombia-Cundinamarca-Anapoima,0
2016-01-09,Colombia-Cundinamarca-Anolaima,0
2016-01-09,Colombia-Cundinamarca-Apulo,1
2016-01-09,Colombia-Cundinamarca-Arbelaez,0
2016-01-09,Colombia-Cundinamarca-Beltran,0
2016-01-09,Colombia-Cundinamarca-Bituima,0
2016-01-09,Colombia-Cundinamarca-Bojaca,0
2016-01-09,Colombia-Cundinamarca-Cabrera,0
2016-01-09,Colombia-Cundinamarca-Cachipay,0
2016-01-09,Colombia-Cundinamarca-Cajica,0
2016-01-09,Colombia-Cundinamarca-Caparrapi,0
2016-01-09,Colombia-Cundinamarca-Caqueza,1
2016-01-09,Colombia-Cundinamarca-Carmen_De_Carupa,0
2016-01-09,Colombia-Cundinamarca-Chaguani,0
2016-01-09,Colombia-Cundinamarca-Chia,0
2016-01-09,Colombia-Cundinamarca-Chipaque,0
2016-01-09,Colombia-Cundinamarca-Choachi,0
2016-01-09,Colombia-Cundinamarca-Choconta,0
2016-01-09,Colombia-Cundinamarca-Cogua,0
2016-01-09,Colombia-Cundinamarca-Cota,0
2016-01-09,Colombia-Cundinamarca-Cucunuba,0
2016-01-09,Colombia-Cundinamarca-El_Colegio,0
2016-01-09,Colombia-Cundinamarca-El_Penon,1
2016-01-09,Colombia-Cundinamarca-El_Rosal,0
2016-01-09,Colombia-Cundinamarca-Facatativa,0
2016-01-09,Colombia-Cundinamarca-Fomeque,0
2016-01-09,Colombia-Cundinamarca-Fosca,0
2016-01-09,Colombia-Cundinamarca-Funza,0
2016-01-09,Colombia-Cundinamarca-Fuquene,0
2016-01-09,Colombia-Cundinamarca-Fusagasuga,0
2016-01-09,Colombia-Cundinamarca-Gachala,0
2016-01-09,Colombia-Cundinamarca-Gachancipa,0
2016-01-09,Colombia-Cundinamarca-Gacheta,0
2016-01-09,Colombia-Cundinamarca-Gama,0
2016-01-09,Colombia-Cundinamarca-Girardot,1
2016-01-09,Colombia-Cundinamarca-Granada,0
2016-01-09,Colombia-Cundinamarca-Guacheta,0
2016-01-09,Colombia-Cundinamarca-Guaduas,1
2016-01-09,Colombia-Cundinamarca-Guasca,0
2016-01-09,Colombia-Cundinamarca-Guataqui,0
2016-01-09,Colombia-Cundinamarca-Guatavita,0
2016-01-09,Colombia-Cundinamarca-Guayabal_De_Siquima,0
2016-01-09,Colombia-Cundinamarca-Guayabetal,0
2016-01-09,Colombia-Cundinamarca-Gutierrez,0
2016-01-09,Colombia-Cundinamarca-Jerusalen,0
2016-01-09,Colombia-Cundinamarca-Junin,0
2016-01-09,Colombia-Cundinamarca-La_Calera,0
2016-01-09,Colombia-Cundinamarca-La_Mesa,1
2016-01-09,Colombia-Cundinamarca-La_Palma,1
2016-01-09,Colombia-Cundinamarca-La_Pena,0
2016-01-09,Colombia-Cundinamarca-La_Vega,1
2016-01-09,Colombia-Cundinamarca-Lenguazaque,0
2016-01-09,Colombia-Cundinamarca-Macheta,0
2016-01-09,Colombia-Cundinamarca-Madrid,0
2016-01-09,Colombia-Cundinamarca-Manta,0
2016-01-09,Colombia-Cundinamarca-Medina,0
2016-01-09,Colombia-Cundinamarca-Mosquera,0
2016-01-09,Colombia-Cundinamarca-Narino,1
2016-01-09,Colombia-Cundinamarca-Nemocon,0
2016-01-09,Colombia-Cundinamarca-Nilo,0
2016-01-09,Colombia-Cundinamarca-Nimaima,0
2016-01-09,Colombia-Cundinamarca-Nocaima,0
2016-01-09,Colombia-Cundinamarca-Pacho,1
2016-01-09,Colombia-Cundinamarca-Paime,0
2016-01-09,Colombia-Cundinamarca-Pandi,0
2016-01-09,Colombia-Cundinamarca-Paratebueno,0
2016-01-09,Colombia-Cundinamarca-Pasca,0
2016-01-09,Colombia-Cundinamarca-Puerto_Salgar,1
2016-01-09,Colombia-Cundinamarca-Puli,0
2016-01-09,Colombia-Cundinamarca-Quebradanegra,0
2016-01-09,Colombia-Cundinamarca-Quetame,0
2016-01-09,Colombia-Cundinamarca-Quipile,0
2016-01-09,Colombia-Cundinamarca-Ricaurte,1
2016-01-09,Colombia-Cundinamarca-San_Antonio_Del_Tequendama,0
2016-01-09,Colombia-Cundinamarca-San_Bernardo,0
2016-01-09,Colombia-Cundinamarca-San_Cayetano,0
2016-01-09,Colombia-Cundinamarca-San_Francisco,0
2016-01-09,Colombia-Cundinamarca-San_Juan_De_Rio_Seco,0
2016-01-09,Colombia-Cundinamarca-Sasaima,0
2016-01-09,Colombia-Cundinamarca-Sesquile,0
2016-01-09,Colombia-Cundinamarca-Sibate,0
2016-01-09,Colombia-Cundinamarca-Silvania,1
2016-01-09,Colombia-Cundinamarca-Simijaca,0
2016-01-09,Colombia-Cundinamarca-Soacha,0
2016-01-09,Colombia-Cundinamarca-Sopo,0
2016-01-09,Colombia-Cundinamarca-Subachoque,0
2016-01-09,Colombia-Cundinamarca-Suesca,0
2016-01-09,Colombia-Cundinamarca-Supata,0
2016-01-09,Colombia-Cundinamarca-Susa,0
2016-01-09,Colombia-Cundinamarca-Sutatausa,0
2016-01-09,Colombia-Cundinamarca-Tabio,1
2016-01-09,Colombia-Cundinamarca-Tausa,0
2016-01-09,Colombia-Cundinamarca-Tena,0
2016-01-09,Colombia-Cundinamarca-Tenjo,0
2016-01-09,Colombia-Cundinamarca-Tibacuy,0
2016-01-09,Colombia-Cundinamarca-Tibirita,0
2016-01-09,Colombia-Cundinamarca-Tocaima,1
2016-01-09,Colombia-Cundinamarca-Tocancipa,0
2016-01-09,Colombia-Cundinamarca-Topaipi,1
2016-01-09,Colombia-Cundinamarca-Ubala,0
2016-01-09,Colombia-Cundinamarca-Ubaque,0
2016-01-09,Colombia-Cundinamarca-Une,0
2016-01-09,Colombia-Cundinamarca-Unknown,0
2016-01-09,Colombia-Cundinamarca-Utica,0
2016-01-09,Colombia-Cundinamarca-Venecia,0
2016-01-09,Colombia-Cundinamarca-Vergara,0
2016-01-09,Colombia-Cundinamarca-Viani,0
2016-01-09,Colombia-Cundinamarca-Villa_De_San_Diego_De_Ubate,0
2016-01-09,Colombia-Cundinamarca-Villagomez,0
2016-01-09,Colombia-Cundinamarca-Villapinzon,0
2016-01-09,Colombia-Cundinamarca-Villeta,0
2016-01-09,Colombia-Cundinamarca-Viota,0
2016-01-09,Colombia-Cundinamarca-Yacopi,0
2016-01-09,Colombia-Cundinamarca-Zipacon,0
2016-01-09,Colombia-Cundinamarca-Zipaquira,0
2016-01-09,Colombia-Guainia-Barranco_Minas,0
2016-01-09,Colombia-Guainia-Cacahual,0
2016-01-09,Colombia-Guainia-Inirida,0
2016-01-09,Colombia-Guainia-La_Guadalupe,0
2016-01-09,Colombia-Guainia-Mapiripana,0
2016-01-09,Colombia-Guainia-Morichal,0
2016-01-09,Colombia-Guainia-Pana_Pana,0
2016-01-09,Colombia-Guainia-Puerto_Colombia,0
2016-01-09,Colombia-Guainia-San_Felipe,0
2016-01-09,Colombia-Guainia-Unknown,0
2016-01-09,Colombia-Guajira-Albania,0
2016-01-09,Colombia-Guajira-Barrancas,0
2016-01-09,Colombia-Guajira-Dibulla,0
2016-01-09,Colombia-Guajira-Distraccion,0
2016-01-09,Colombia-Guajira-El_Molino,0
2016-01-09,Colombia-Guajira-Fonseca,0
2016-01-09,Colombia-Guajira-Hatonuevo,0
2016-01-09,Colombia-Guajira-La_Jagua_Del_Pilar,0
2016-01-09,Colombia-Guajira-Maicao,0
2016-01-09,Colombia-Guajira-Manaure,1
2016-01-09,Colombia-Guajira-Riohacha,1
2016-01-09,Colombia-Guajira-San_Juan_Del_Cesar,1
2016-01-09,Colombia-Guajira-Unknown,0
2016-01-09,Colombia-Guajira-Uribia,0
2016-01-09,Colombia-Guajira-Urumita,0
2016-01-09,Colombia-Guajira-Villanueva,0
2016-01-09,Colombia-Guaviare-Calamar,0
2016-01-09,Colombia-Guaviare-El_Retorno,1
2016-01-09,Colombia-Guaviare-Miraflores,0
2016-01-09,Colombia-Guaviare-San_Jose_Del_Guaviare,0
2016-01-09,Colombia-Guaviare-Unknown,0
2016-01-09,Colombia-Huila-Acevedo,0
2016-01-09,Colombia-Huila-Agrado,0
2016-01-09,Colombia-Huila-Aipe,0
2016-01-09,Colombia-Huila-Algeciras,1
2016-01-09,Colombia-Huila-Altamira,0
2016-01-09,Colombia-Huila-Baraya,0
2016-01-09,Colombia-Huila-Campoalegre,1
2016-01-09,Colombia-Huila-Colombia,0
2016-01-09,Colombia-Huila-Elias,0
2016-01-09,Colombia-Huila-Garzon,1
2016-01-09,Colombia-Huila-Gigante,1
2016-01-09,Colombia-Huila-Guadalupe,1
2016-01-09,Colombia-Huila-Hobo,1
2016-01-09,Colombia-Huila-Iquira,1
2016-01-09,Colombia-Huila-Isnos,0
2016-01-09,Colombia-Huila-La_Argentina,0
2016-01-09,Colombia-Huila-La_Plata,1
2016-01-09,Colombia-Huila-Nataga,0
2016-01-09,Colombia-Huila-Neiva,1
2016-01-09,Colombia-Huila-Oporapa,0
2016-01-09,Colombia-Huila-Paicol,0
2016-01-09,Colombia-Huila-Palermo,0
2016-01-09,Colombia-Huila-Palestina,0
2016-01-09,Colombia-Huila-Pital,0
2016-01-09,Colombia-Huila-Pitalito,0
2016-01-09,Colombia-Huila-Rivera,0
2016-01-09,Colombia-Huila-Saladoblanco,0
2016-01-09,Colombia-Huila-San_Agustin,0
2016-01-09,Colombia-Huila-Santa_Maria,0
2016-01-09,Colombia-Huila-Suaza,0
2016-01-09,Colombia-Huila-Tarqui,1
2016-01-09,Colombia-Huila-Tello,1
2016-01-09,Colombia-Huila-Teruel,0
2016-01-09,Colombia-Huila-Tesalia,0
2016-01-09,Colombia-Huila-Timana,0
2016-01-09,Colombia-Huila-Unknown,1
2016-01-09,Colombia-Huila-Villavieja,0
2016-01-09,Colombia-Huila-Yaguara,1
2016-01-09,Colombia-Magdalena-Algarrobo,0
2016-01-09,Colombia-Magdalena-Aracataca,0
2016-01-09,Colombia-Magdalena-Ariguani,0
2016-01-09,Colombia-Magdalena-Cerro_San_Antonio,0
2016-01-09,Colombia-Magdalena-Chibolo,0
2016-01-09,Colombia-Magdalena-Cienaga,0
2016-01-09,Colombia-Magdalena-Concordia,0
2016-01-09,Colombia-Magdalena-El_Banco,0
2016-01-09,Colombia-Magdalena-El_Pinon,0
2016-01-09,Colombia-Magdalena-El_Reten,0
2016-01-09,Colombia-Magdalena-Fundacion,0
2016-01-09,Colombia-Magdalena-Guamal,0
2016-01-09,Colombia-Magdalena-Nueva_Granada,0
2016-01-09,Colombia-Magdalena-Pedraza,0
2016-01-09,Colombia-Magdalena-Pijino_Del_Carmen,0
2016-01-09,Colombia-Magdalena-Pivijay,0
2016-01-09,Colombia-Magdalena-Plato,0
2016-01-09,Colombia-Magdalena-Puebloviejo,0
2016-01-09,Colombia-Magdalena-Remolino,0
2016-01-09,Colombia-Magdalena-Sabanas_De_San_Angel,0
2016-01-09,Colombia-Magdalena-Salamina,0
2016-01-09,Colombia-Magdalena-San_Sebastian_De_Buenavista,0
2016-01-09,Colombia-Magdalena-San_Zenon,0
2016-01-09,Colombia-Magdalena-Santa_Ana,0
2016-01-09,Colombia-Magdalena-Santa_Barbara_De_Pinto,0
2016-01-09,Colombia-Magdalena-Sitionuevo,0
2016-01-09,Colombia-Magdalena-Tenerife,0
2016-01-09,Colombia-Magdalena-Unknown,0
2016-01-09,Colombia-Magdalena-Zapayan,0
2016-01-09,Colombia-Magdalena-Zona_Bananera,0
2016-01-09,Colombia-Meta-Acacias,0
2016-01-09,Colombia-Meta-Barranca_De_Upia,0
2016-01-09,Colombia-Meta-Cabuyaro,0
2016-01-09,Colombia-Meta-Castilla_La_Nueva,0
2016-01-09,Colombia-Meta-Cubarral,0
2016-01-09,Colombia-Meta-Cumaral,0
2016-01-09,Colombia-Meta-El_Calvario,0
2016-01-09,Colombia-Meta-El_Castillo,0
2016-01-09,Colombia-Meta-El_Dorado,0
2016-01-09,Colombia-Meta-Fuente_De_Oro,0
2016-01-09,Colombia-Meta-Granada,0
2016-01-09,Colombia-Meta-Guamal,1
2016-01-09,Colombia-Meta-La_Macarena,0
2016-01-09,Colombia-Meta-Lejanias,0
2016-01-09,Colombia-Meta-Mapiripan,0
2016-01-09,Colombia-Meta-Mesetas,0
2016-01-09,Colombia-Meta-Puerto_Concordia,0
2016-01-09,Colombia-Meta-Puerto_Gaitan,1
2016-01-09,Colombia-Meta-Puerto_Lleras,0
2016-01-09,Colombia-Meta-Puerto_Lopez,0
2016-01-09,Colombia-Meta-Puerto_Rico,0
2016-01-09,Colombia-Meta-Restrepo,0
2016-01-09,Colombia-Meta-San_Carlos_De_Guaroa,0
2016-01-09,Colombia-Meta-San_Juan_De_Arama,0
2016-01-09,Colombia-Meta-San_Juanito,0
2016-01-09,Colombia-Meta-San_Martin,0
2016-01-09,Colombia-Meta-Unknown,0
2016-01-09,Colombia-Meta-Uribe,0
2016-01-09,Colombia-Meta-Villavicencio,1
